id,num,auto_id,order,title,type,num_first,num_sec,cate,project_num,rx_time,address,province,city,area,content,playtype,protect_unit
13459,Ⅳ-94,695,3.0,四股弦（冀南四股弦）,传统戏剧,4,94,新增项目,Ⅳ-094_02_130434,"2008,(第二批)",130000.0,河北省魏县,130400.0,130434.0,  冀南四股弦又名“四根弦”，是河北地方戏曲剧种之一，其主要伴奏乐器大弦亦名“四胡”，上有四根丝弦，剧种由此而得名。冀南四股弦流传于河北省巨鹿县、馆陶县、魏县、肥乡县等地，远播京、津、鲁、豫地区，至今已有两百多年的历史。它最早是由民间的花鼓戏发展而成，19世纪初从山东传入河北，在民间俚曲的基础上吸收了乱弹、京剧、河北梆子等剧种的营养，逐渐演变成今天的规模。 四股弦生、旦、净、丑行当齐全，早期多演民间家庭生活小戏，经过逐渐发展，后来也演出传统历史戏和连台本大戏。其唱腔悠长舒缓，委婉流畅，有男腔、女腔之分。角色语言含蓄幽默，通俗易懂，为广大观众所喜闻乐见。冀南四股弦剧目众多，《刘金定下南唐》、《贺后骂殿》、《二进宫》、《坐楼杀惜》等是其中代表性的作品。四股弦是珍贵的民间戏曲文化遗产，具有很高的艺术价值，亟待扶持保护。,local,魏县文化馆
13457,Ⅳ-94,695,4.0,四股弦（冀南四股弦）,传统戏剧,4,94,新增项目,Ⅳ-094_02_130428,"2008,(第二批)",130000.0,河北省肥乡县,130400.0,130428.0,  冀南四股弦又名“四根弦”，是河北地方戏曲剧种之一，其主要伴奏乐器大弦亦名“四胡”，上有四根丝弦，剧种由此而得名。冀南四股弦流传于河北省巨鹿县、馆陶县、魏县、肥乡县等地，远播京、津、鲁、豫地区，至今已有两百多年的历史。它最早是由民间的花鼓戏发展而成，19世纪初从山东传入河北，在民间俚曲的基础上吸收了乱弹、京剧、河北梆子等剧种的营养，逐渐演变成今天的规模。 四股弦生、旦、净、丑行当齐全，早期多演民间家庭生活小戏，经过逐渐发展，后来也演出传统历史戏和连台本大戏。其唱腔悠长舒缓，委婉流畅，有男腔、女腔之分。角色语言含蓄幽默，通俗易懂，为广大观众所喜闻乐见。冀南四股弦剧目众多，《刘金定下南唐》、《贺后骂殿》、《二进宫》、《坐楼杀惜》等是其中代表性的作品。四股弦是珍贵的民间戏曲文化遗产，具有很高的艺术价值，亟待扶持保护。,local,邯郸市肥乡区文化馆
13461,Ⅳ-95,696,1.0,赛戏,传统戏剧,4,95,新增项目,Ⅳ-095_02_130400,"2008,(第二批)",130000.0,河北省邯郸市,130400.0,,  赛戏又名“赛”或“赛赛”，是流行于内蒙古、山西、河北、陕西等地区的一个古老戏曲剧种，其历史渊源及形成时间均无记载，从演出戴假面、追逐驱赶等表演特征来看，它与周代就已成型的“傩”及其衍生出的傩戏可能有同样的历史渊源。 “赛”的本意是报祭，即具仪仗、鼓乐、百戏迎神祭祀的活动。赛戏的整体演出活动包括祭祀仪式、戏剧演出、广场社火等多个部分，表演以男性角色为主，在个别地区甚至根本没有女性角色。演出时以大锣、大鼓、大镲等打击乐器伴奏。各地演出剧目不尽相同，但大多为历史故事，也有表现革命题材的作品。河北省邯郸市上演剧目以三国戏为主，而以汉代戏、宋代戏为辅；武安市演出剧目达数十部，而以《幽州》、《三关》、《广武山》、《夜打登州》等较有代表性；涉县有《池县》、《宁武关》等剧目，叙述商、明等朝的历史故事；山西省朔州市有《三英战吕布》、《孟良盗骨》等剧目，为广大观众所耳熟能详。 赛戏是融民俗礼仪与表演艺术为一体的戏剧形式，表演原始朴拙，形式较为严谨，在中国戏曲史、民俗史等的研究中具有极其重要的参考价值。,local,邯郸经济技术开发区教育和文化体育中心
13463,Ⅳ-95,696,2.0,赛戏,传统戏剧,4,95,新增项目,Ⅳ-095_02_130481,"2008,(第二批)",130000.0,河北省武安市,130400.0,130481.0,  赛戏又名“赛”或“赛赛”，是流行于内蒙古、山西、河北、陕西等地区的一个古老戏曲剧种，其历史渊源及形成时间均无记载，从演出戴假面、追逐驱赶等表演特征来看，它与周代就已成型的“傩”及其衍生出的傩戏可能有同样的历史渊源。 “赛”的本意是报祭，即具仪仗、鼓乐、百戏迎神祭祀的活动。赛戏的整体演出活动包括祭祀仪式、戏剧演出、广场社火等多个部分，表演以男性角色为主，在个别地区甚至根本没有女性角色。演出时以大锣、大鼓、大镲等打击乐器伴奏。各地演出剧目不尽相同，但大多为历史故事，也有表现革命题材的作品。河北省邯郸市上演剧目以三国戏为主，而以汉代戏、宋代戏为辅；武安市演出剧目达数十部，而以《幽州》、《三关》、《广武山》、《夜打登州》等较有代表性；涉县有《池县》、《宁武关》等剧目，叙述商、明等朝的历史故事；山西省朔州市有《三英战吕布》、《孟良盗骨》等剧目，为广大观众所耳熟能详。 赛戏是融民俗礼仪与表演艺术为一体的戏剧形式，表演原始朴拙，形式较为严谨，在中国戏曲史、民俗史等的研究中具有极其重要的参考价值。,local,武安市文化馆
13462,Ⅳ-95,696,3.0,赛戏,传统戏剧,4,95,新增项目,Ⅳ-095_02_130426,"2008,(第二批)",130000.0,河北省涉县,130400.0,130426.0,  赛戏又名“赛”或“赛赛”，是流行于内蒙古、山西、河北、陕西等地区的一个古老戏曲剧种，其历史渊源及形成时间均无记载，从演出戴假面、追逐驱赶等表演特征来看，它与周代就已成型的“傩”及其衍生出的傩戏可能有同样的历史渊源。 “赛”的本意是报祭，即具仪仗、鼓乐、百戏迎神祭祀的活动。赛戏的整体演出活动包括祭祀仪式、戏剧演出、广场社火等多个部分，表演以男性角色为主，在个别地区甚至根本没有女性角色。演出时以大锣、大鼓、大镲等打击乐器伴奏。各地演出剧目不尽相同，但大多为历史故事，也有表现革命题材的作品。河北省邯郸市上演剧目以三国戏为主，而以汉代戏、宋代戏为辅；武安市演出剧目达数十部，而以《幽州》、《三关》、《广武山》、《夜打登州》等较有代表性；涉县有《池县》、《宁武关》等剧目，叙述商、明等朝的历史故事；山西省朔州市有《三英战吕布》、《孟良盗骨》等剧目，为广大观众所耳熟能详。 赛戏是融民俗礼仪与表演艺术为一体的戏剧形式，表演原始朴拙，形式较为严谨，在中国戏曲史、民俗史等的研究中具有极其重要的参考价值。,local,涉县文化馆
13464,Ⅳ-95,696,4.0,赛戏,传统戏剧,4,95,新增项目,Ⅳ-095_02_140600,"2008,(第二批)",140000.0,山西省朔州市,140600.0,,  赛戏又名“赛”或“赛赛”，是流行于内蒙古、山西、河北、陕西等地区的一个古老戏曲剧种，其历史渊源及形成时间均无记载，从演出戴假面、追逐驱赶等表演特征来看，它与周代就已成型的“傩”及其衍生出的傩戏可能有同样的历史渊源。 “赛”的本意是报祭，即具仪仗、鼓乐、百戏迎神祭祀的活动。赛戏的整体演出活动包括祭祀仪式、戏剧演出、广场社火等多个部分，表演以男性角色为主，在个别地区甚至根本没有女性角色。演出时以大锣、大鼓、大镲等打击乐器伴奏。各地演出剧目不尽相同，但大多为历史故事，也有表现革命题材的作品。河北省邯郸市上演剧目以三国戏为主，而以汉代戏、宋代戏为辅；武安市演出剧目达数十部，而以《幽州》、《三关》、《广武山》、《夜打登州》等较有代表性；涉县有《池县》、《宁武关》等剧目，叙述商、明等朝的历史故事；山西省朔州市有《三英战吕布》、《孟良盗骨》等剧目，为广大观众所耳熟能详。 赛戏是融民俗礼仪与表演艺术为一体的戏剧形式，表演原始朴拙，形式较为严谨，在中国戏曲史、民俗史等的研究中具有极其重要的参考价值。,local,朔州市朔城区民间文化艺术团
13465,Ⅳ-96,697,,永年西调,传统戏剧,4,96,新增项目,Ⅳ-096_02_130429,"2008,(第二批)",130000.0,河北省永年县,130400.0,130429.0,  邯郸市永年县位于河北南部，这里平原广袤，滏水、名河穿境而过，地理环境十分优越，永年西调就在这一地区普遍流传。永年西调又称“泽州调”，因常演袍带戏，舞台多设一搭板，又有“三搭板”的俗名，新中国成立初期正式定名为“西调”。 永年西调属板腔体，声腔主要由丝弦曲牌和大笛曲牌组成，有“二慢板”、“三慢板”、“四六板”、“垛板”、“慢长皮”、“介板”等繁复多样、成本成套的板式，善于表现高亢激昂、自由奔放和活泼欢快的情绪。其伴奏乐器十分独特，领奏的头弦锯琴是地道的自制民族乐器，它用皮做弦，采用五度定弦，内6外3，琴杆细而短，用楸木或桐木掏成的琴筒则比较粗长；土制京胡二把弦采用四度定弦，内3外6；三把弦（葫芦）属低音乐器，形似二胡，杆部较长，筒为扁形，声音低沉浑厚。西调原有“昆、梆、罗、卷、簧”五种声腔，目前仅演梆子腔，唱腔和念白摒弃晋音，向京白、韵白靠拢。 永年西调角色行当齐全，表演上主要学习借鉴京剧、河北梆子的表演程式及翻打技巧，具有粗犷豪迈、简练朴实的特点，充满乡土气息。传统剧目一百多种均由上党梆子承袭而来，其中包括《小过山》、《罗章跪楼》等梆子腔剧目六十多种，《探阴山》、《空城计》等簧腔剧目三十多种，《封相》、《赐福》等昆腔剧目和《打面缸》、《上坟》、《顶砖》等罗腔剧目多种，原有的卷戏剧目现已失传。 永年西调以其独特的艺术魅力吸引着广大观众，成为当地人民生活中不可或缺的精神食粮，在河北地方文化、社会风俗等的研究中有一定的参考价值。目前，河北境内的西调艺术日渐衰落，仅永年县有一个西调专业剧团，人员少，经费紧，传承不易，生存困难，亟待抢救保护。,local,邯郸市永年区文化馆
13466,Ⅳ-97,698,,坠子戏,传统戏剧,4,97,新增项目,Ⅳ-097_02_130128,"2008,(第二批)",130000.0,河北省深泽县,130100.0,130128.0,  坠子戏来源于说唱形态的曲艺坠子，因以“坠子弦”（今称“坠胡”）为主要伴奏乐器而得名，广泛流传于河南、河北、安徽、山西、北京等地。坠子是由流行在河南、河北和皖北等地的曲艺道情、莺歌柳书、三弦书、坠子书等结合形成的，坠子戏以河南坠子的曲调为基础，吸收京剧、豫剧的一些表演方法，最终形成独具一格的地方戏曲剧种。 坠子戏传统的音乐唱腔包括“过板”、“引子”、“平腔”、“大小寒韵”、“五字嵌”、“十字韵”、“快板扎”等，可采用单唱、对口唱、多人分唱等方式演唱，风格流畅婉转，词句通俗易懂，深受广大观众的欢迎。主奏乐器坠琴也叫“坠胡”，是由小三弦改制而成的拉弦乐器，演奏时多用顿亏、滑奏等手法，音色悠扬动听，表现力极为丰富。除此以外，坠子戏尚有二胡、二弦、笛、笙、唢呐、大提琴等多种伴奏乐器。 坠子戏是较有影响的传统戏曲剧种，在民间艺术、地方历史文化等的研究方面有一定的参考价值，值得重视并应加以保护。,local,深泽县坠子剧团有限公司
13467,Ⅳ-97,698,,坠子戏,传统戏剧,4,97,新增项目,Ⅳ-097_02_341300,"2008,(第二批)",340000.0,安徽省宿州市,341300.0,,  坠子戏来源于说唱形态的曲艺坠子，因以“坠子弦”（今称“坠胡”）为主要伴奏乐器而得名，广泛流传于河南、河北、安徽、山西、北京等地。坠子是由流行在河南、河北和皖北等地的曲艺道情、莺歌柳书、三弦书、坠子书等结合形成的，坠子戏以河南坠子的曲调为基础，吸收京剧、豫剧的一些表演方法，最终形成独具一格的地方戏曲剧种。 坠子戏传统的音乐唱腔包括“过板”、“引子”、“平腔”、“大小寒韵”、“五字嵌”、“十字韵”、“快板扎”等，可采用单唱、对口唱、多人分唱等方式演唱，风格流畅婉转，词句通俗易懂，深受广大观众的欢迎。主奏乐器坠琴也叫“坠胡”，是由小三弦改制而成的拉弦乐器，演奏时多用顿亏、滑奏等手法，音色悠扬动听，表现力极为丰富。除此以外，坠子戏尚有二胡、二弦、笛、笙、唢呐、大提琴等多种伴奏乐器。 坠子戏是较有影响的传统戏曲剧种，在民间艺术、地方历史文化等的研究方面有一定的参考价值，值得重视并应加以保护。,local,安徽省宿州市坠子剧团
13468,Ⅳ-98,699,,上党落子,传统戏剧,4,98,新增项目,Ⅳ-098_02_140426,"2008,(第二批)",140000.0,山西省黎城县,140400.0,140426.0,  上党落子是流传于山西上党地区的地方剧种，清代道光年间形成于浊漳河西岸黎（城）潞（城）交界地带，黎城上党落子亦称“黎城落子”。据史料记载，清代同治八年（1869）潞城的潞河村创办合意班，演唱落子，其后李家庄村、微子镇、黄牛蹄、小常村等处亦相继成立班社，上党落子演出流布潞城，进而传入相邻的平顺、壶关、长子、屯留等地。除上党地区以外，晋中的左权、榆社，河北的武安、涉县等地也都有上党落子的演出。1955年，这一地方戏曲剧种正式定名为“上党落子”。 上党落子的音乐是宫调式的，以板腔体唱腔为主，曲牌体唱腔为辅。板腔体的板式最主要的有“流水”、“清流水”、“散板”等，曲牌体唱腔则有“凹板”、“八板”、“锁板”等，大部分都是专曲专用，以四句体系段为基础，最后与“流水”板相连接。演唱起来简朴动人，自然亲切，激切高昂之中不失悠扬婉转，具有节奏分明、腔吻流动的特点，既可叙事，又可抒情，深受流传地观众的喜爱。 上党落子形成初期演的是“三小戏”和“家生戏”，只有小生、小旦、小丑三个行当。后来经过发展，形成了比较齐全的角色行当，且比其他剧种多一个二套须生，有“七紧、八惯、九消停”之说。随着演出剧目的变化，各行当有了明确的分工，一人兼演两个行当的现象不复出现。 上党落子与民俗文化上党宫调、上党皮簧及上党傩戏、上党队戏流行于同一地区，底蕴深厚，具有民俗、宗教、历史文化等多方面的研究价值。,local,黎城县人民文化馆
13469,Ⅳ-98,699,,上党落子,传统戏剧,4,98,新增项目,Ⅳ-098_02_140481,"2008,(第二批)",140000.0,山西省潞城市,140400.0,140481.0,  上党落子是流传于山西上党地区的地方剧种，清代道光年间形成于浊漳河西岸黎（城）潞（城）交界地带，黎城上党落子亦称“黎城落子”。据史料记载，清代同治八年（1869）潞城的潞河村创办合意班，演唱落子，其后李家庄村、微子镇、黄牛蹄、小常村等处亦相继成立班社，上党落子演出流布潞城，进而传入相邻的平顺、壶关、长子、屯留等地。除上党地区以外，晋中的左权、榆社，河北的武安、涉县等地也都有上党落子的演出。1955年，这一地方戏曲剧种正式定名为“上党落子”。 上党落子的音乐是宫调式的，以板腔体唱腔为主，曲牌体唱腔为辅。板腔体的板式最主要的有“流水”、“清流水”、“散板”等，曲牌体唱腔则有“凹板”、“八板”、“锁板”等，大部分都是专曲专用，以四句体系段为基础，最后与“流水”板相连接。演唱起来简朴动人，自然亲切，激切高昂之中不失悠扬婉转，具有节奏分明、腔吻流动的特点，既可叙事，又可抒情，深受流传地观众的喜爱。 上党落子形成初期演的是“三小戏”和“家生戏”，只有小生、小旦、小丑三个行当。后来经过发展，形成了比较齐全的角色行当，且比其他剧种多一个二套须生，有“七紧、八惯、九消停”之说。随着演出剧目的变化，各行当有了明确的分工，一人兼演两个行当的现象不复出现。 上党落子与民俗文化上党宫调、上党皮簧及上党傩戏、上党队戏流行于同一地区，底蕴深厚，具有民俗、宗教、历史文化等多方面的研究价值。,local,潞城市红旗落子剧团
13470,Ⅳ-99,700,,眉户（运城眉户）,传统戏剧,4,99,新增项目,Ⅳ-099_02_140800,"2008,(第二批)",140000.0,山西省运城市,140800.0,,  眉户又称“迷胡”、“曲子”、“清曲”，广泛流传于陕西、山西、甘肃、宁夏等地。眉户的起源有两说，一说它源出陕西的眉县、户县，因地而得名；一说它源出陕西的华阴、华县，因曲调悦耳动听而被称为迷人的戏，简称“迷戏”，俗称“迷胡”。 眉户是在民歌连唱的基础上由地摊说唱逐渐过渡到舞台演出的，它主要有两种表演形式，一种仍保留地摊演唱的曲艺形式，唱本多系折子戏，一唱到底，很少说白；另一种采用舞台演出形式，有白有唱有表演，曲牌的选用比较自由。眉户是特色鲜明的地方戏曲剧种，曲调丰富，流传区域广，在我国戏曲文化中占有重要地位。 运城眉户最初是一种民歌演唱形式，在长期流传过程中逐渐发展为说唱，一些盲人和贫民以四页瓦击节、三弦伴奏，走街串巷打地摊表演或在婚丧喜庆场合演唱助兴，借以谋生。其后这种说唱更进而发展为家戏，由业余演员在舞台上装扮演出。最后出现了职业演出班社，运城眉户由此开始进入成熟阶段。 运城眉户的唱腔音乐属于曲牌体，有七十二大调、三十六小调，内容丰富，流传地域较广。其表演在吸收蒲州梆子的水袖、帽翅、靴子、翎子、椅子、帕子等程式的基础上形成了自己独特的面貌，得到当地观众的一致认同。运城眉户在发展过程中积累了一批演出剧目，《卖水》、《烙碗记》、《如意店》、《打经堂》、《三进士》、《张连卖布》等都是其中的代表性作品。在晋南地区，眉户演唱已成为老百姓婚丧喜庆典礼中不可或缺的内容之一，这一重要的民间戏曲剧种与当地群众的日常生活存在着千丝万缕的联系，其民俗学、社会学意义与艺术价值同样重要，值得认真加以研究。,local,临猗县眉户剧团
13471,Ⅳ-99,700,,眉户（华阴迷胡）,传统戏剧,4,99,新增项目,Ⅳ-099_02_610582,"2008,(第二批)",610000.0,陕西省华阴市,610500.0,610582.0,  眉户又称“迷胡”、“曲子”、“清曲”，广泛流传于陕西、山西、甘肃、宁夏等地。眉户的起源有两说，一说它源出陕西的眉县、户县，因地而得名；一说它源出陕西的华阴、华县，因曲调悦耳动听而被称为迷人的戏，简称“迷戏”，俗称“迷胡”。 眉户是在民歌连唱的基础上由地摊说唱逐渐过渡到舞台演出的，它主要有两种表演形式，一种仍保留地摊演唱的曲艺形式，唱本多系折子戏，一唱到底，很少说白；另一种采用舞台演出形式，有白有唱有表演，曲牌的选用比较自由。眉户是特色鲜明的地方戏曲剧种，曲调丰富，流传区域广，在我国戏曲文化中占有重要地位。 迷胡是陕西地方戏第二大剧种，具有悠久的历史，华阴是其最早和最有影响的发源地之一。华阴迷胡常以“地摊子”坐场形式演出，主要是演唱叙事性的套曲，俗称“板凳曲子”，也叫“清唱曲子”。“清唱曲子”受宋代“弹词”、“赚词”及元曲杂剧的影响，在保持“地摊子”基本表演形式的前提下，部分开始向“高台”表演转化，逐渐形成戏剧形式的华阴迷胡。 华阴迷胡的唱腔音乐风格细腻柔媚，富有抒情性，其中包含了众多的曲牌，有“大调七十二，小调三百六”之说。 新中国成立前后，华阴境内地摊子型的“清唱迷胡”班社多达上百个，其中赵坪、南营、康营等村的自乐班社至今已有上百年的历史。华阴的几位主要迷胡艺人受聘于省迷胡剧团，大大提升了剧团的艺术水准，为这一戏曲剧种的发扬光大作出了巨大贡献。,local,华阴市迷胡剧团有限责任公司
13472,Ⅳ-99,700,,眉户（迷糊戏）,传统戏剧,4,99,新增项目,Ⅳ-099_02_650000,"2008,(第二批)",110000.0,新疆生产建设兵团,,,  眉户又称“迷胡”、“曲子”、“清曲”，广泛流传于陕西、山西、甘肃、宁夏等地。眉户的起源有两说，一说它源出陕西的眉县、户县，因地而得名；一说它源出陕西的华阴、华县，因曲调悦耳动听而被称为迷人的戏，简称“迷戏”，俗称“迷胡”。 眉户是在民歌连唱的基础上由地摊说唱逐渐过渡到舞台演出的，它主要有两种表演形式，一种仍保留地摊演唱的曲艺形式，唱本多系折子戏，一唱到底，很少说白；另一种采用舞台演出形式，有白有唱有表演，曲牌的选用比较自由。眉户是特色鲜明的地方戏曲剧种，曲调丰富，流传区域广，在我国戏曲文化中占有重要地位。 眉户戏原流传于陕西、甘肃等省，大约19世纪中期随陕甘地区的逃荒者和移民流入新疆，经过一百多年的发展演变，成为深受新疆人民喜爱的一个戏曲剧种，在当地称为“迷糊戏”，主要流传于新疆生产建设兵团的五家渠、茅草湖、新湖、奇台垦区等地。 迷糊戏在流变过程中吸收了新疆曲子戏、秦腔等剧种的一些艺术因素，形成自己独具的特点。其唱腔具有浓厚的乡土韵味，演唱时以三弦、二胡、笛子、梆子、碰铃、竹板等乐器伴奏。 迷糊戏在新疆民间以口传心授方式传承，有文字记载的词谱很少。“文革”期间迷糊戏曾一度衰落，改革开放后，民间艺人和兵团退休职工又自发组织演唱，使这个边疆地区的戏曲剧种在一定程度上得到了恢复。但目前老艺人逐渐谢世，健在的也年事已高，迷糊戏后继乏人，濒临失传的危险，亟待抢救保护。,local,新疆生产建设兵团第六师五家渠市文化体育广电和旅游局
13473,Ⅳ-99,700,,眉户（晋南眉户）,传统戏剧,4,99,扩展项目,Ⅳ-099_03_141000,"2011,(第三批)",140000.0,山西省临汾市,141000.0,,  眉户原名“迷胡”。晋南是眉户的主要流行区域之一。明清时期，形成眉户的俗曲、小调在山陕黄河两岸的民间广为流传。早期流行的【绣荷包】、【银纽丝】、【哭五更】等曲调加入丝弦伴奏后成为清曲坐唱，一人或多人奏唱。艺人以此谋生，发展为单个只曲相连、有一定故事情节的地摊说唱，加入社火表演后开辟了戏剧化的途径。清道光年间出现晋南解州段耀功与河南灵宝民间艺人组织的业余班社，剧目有《光棍哭妻》、《探情郎》等。光绪末年至民国初年职业班社形成，先后出现新绛孙福盛班、夏县高世维班等，解州有赵连城开设的眉户科班。 艺人的创造性发挥最终形成眉户唱腔体系的“七十二大调，三十六小调”，同时吸收蒲州梆子的锣鼓经，借鉴蒲州梆子的流水板、间板和滚白，在保持自身唱腔委婉悠扬的同时，弥补不易表现慷慨激昂情绪之缺陷。,local,临汾市眉户剧艺术研究中心
13474,Ⅳ-99,700,,眉户 ,传统戏剧,4,99,扩展项目,Ⅳ-099_04_610103,"2014,(第四批)",610000.0,陕西省戏曲研究院,610100.0,610103.0,None,local,陕西省戏曲研究院
13475,Ⅳ-100,701,,海城喇叭戏,传统戏剧,4,100,新增项目,Ⅳ-100_02_210300,"2008,(第二批)",210000.0,辽宁省鞍山市,210300.0,,  海城喇叭戏广泛流传于辽宁鞍山、海城、营口、大石桥、辽阳及周边地区，因最早形成于海城西部的牛庄一带，主奏乐器唢呐又俗名“喇叭”，故习称为“海城喇叭戏”。 明末清初，海城喇叭戏初具戏曲形态。清代同治、光绪年间，随着海城高跷秧歌的盛行，喇叭戏由地秧歌进入高跷会，将跷功、手绢功等巧妙地融入表演之中，形成了跷戏结合的演出形式。海城喇叭戏现存传统剧目四十余种，大致可分为“单人戏”、“二人戏”、“三小戏”几个类别，《王婆骂鸡》、《傻柱子接媳妇》、《神州会》、《锔大缸》等是其中的代表性作品。这些剧目情节简单，语言朴实，大多反映底层劳动人民的生活，具有通俗性、娱乐性的特点，深受当地群众喜爱。海城喇叭戏的唱腔音乐属于曲牌体，柳腔和杂腔小调是其重要的组成部分。 海城喇叭戏现有艺人已为数不多，并且都年过古稀，而这一戏剧样式大多通过口传身授方式传艺，演员多是半农半艺，这就制约了喇叭戏的传承。受多方面因素的影响，喇叭戏的传统剧目也在大量流失。在此情势下，有必要制定措施，对处于濒危状态的海城喇叭戏进行抢救保护。,local,鞍山市文化旅游发展促进中心（鞍山市文化旅游市场综合行政执法队）
13476,Ⅳ-101,702,,黄龙戏,传统戏剧,4,101,新增项目,Ⅳ-101_02_220122,"2008,(第二批)",220000.0,吉林省农安县,220100.0,220122.0,  黄龙戏是东北特有的一个地方戏曲剧种，流传于吉林省农安县及其周边地区。它以“此地影”（当地民间艺人对本地皮影戏的俗称）的音乐和“此地影”演化而来的民间小戏（当地俗称“唱玩意儿”或“半截影”、“地蹦影儿”）为基础，充分吸收和借鉴本地萨满乐舞、民间说唱、口头文学、民间小调等艺术手段，形成独立剧种。黄龙戏的雏形大约出现于19世纪末，因农安在辽、金时期称“黄龙府”，1959年据此正式将这个剧种定名为“黄龙戏”。 黄龙戏诞生于北方民族渔猎游牧文化的纵深地带，显示出马背民族雄健、质朴的族群特征，在民俗史、社会风尚史、北方文化史等方面的研究中具有极其重要的参考价值。,local,农安县黄龙戏传承保护中心
13477,Ⅳ-102,703,,淮剧,传统戏剧,4,102,新增项目,Ⅳ-102_02_310101,"2008,(第二批)",310000.0,上海淮剧团,310100.0,310101.0,  淮剧又称“江淮戏”、“盐城戏”、“江北小戏”等，它起源于苏北的香火戏，在江淮之间的淮阴、盐城、扬州地区和沪宁线上的上海、南京、苏州、无锡、常州及安徽滁州、浙江长兴等地广泛流传。清末民初，江淮小戏闯进上海滩，经历了搭墩子、摆地摊、拉帏子等早期发展阶段，渐渐从茶楼戏园走上专业舞台。上海的淮剧班社吸纳了一些京剧演员，在演出中形成“京夹淮”的特点，取得长足进步。新中国成立后，这一戏曲剧种统一定名为“淮剧”。 淮剧唱腔音乐起源于民间说唱与劳动号子，以铿锵豪放、优美质朴著称，其主要曲调包括“淮调”、“拉调”、“自由调”等，具有鲜明的地域特色。淮剧经过几代艺人的发展传承，生、旦、净、丑脚色行当齐全，唱、念、做、打表演程式完备，同时积累了大量的传统剧目，号称“九莲”、“十三英”、“七十二记”。武戏是淮剧的一大特色，武打技艺受徽剧影响较深。劈叉、倒立、乌龙搅等动作堪称一绝。 有“古傩遗响，梨园奇葩”之誉的淮剧“花开上海，根在江苏”，是江苏、上海两地共同培育的一朵戏曲艺术之花。它既是江苏地方文化不可分割的重要组成部分，又与海派文化密切相关，同时反映着积淀深厚的江苏文化特征和积极创新的海派精神，具有民俗、宗教、历史文化等方面的研究价值。,local,上海淮剧艺术传习所（上海淮剧团）
13478,Ⅳ-102,703,,淮剧,传统戏剧,4,102,新增项目,Ⅳ-102_02_320900,"2008,(第二批)",320000.0,江苏省盐城市,320900.0,,  淮剧又称“江淮戏”、“盐城戏”、“江北小戏”等，它起源于苏北的香火戏，在江淮之间的淮阴、盐城、扬州地区和沪宁线上的上海、南京、苏州、无锡、常州及安徽滁州、浙江长兴等地广泛流传。清末民初，江淮小戏闯进上海滩，经历了搭墩子、摆地摊、拉帏子等早期发展阶段，渐渐从茶楼戏园走上专业舞台。上海的淮剧班社吸纳了一些京剧演员，在演出中形成“京夹淮”的特点，取得长足进步。新中国成立后，这一戏曲剧种统一定名为“淮剧”。 淮剧唱腔音乐起源于民间说唱与劳动号子，以铿锵豪放、优美质朴著称，其主要曲调包括“淮调”、“拉调”、“自由调”等，具有鲜明的地域特色。淮剧经过几代艺人的发展传承，生、旦、净、丑脚色行当齐全，唱、念、做、打表演程式完备，同时积累了大量的传统剧目，号称“九莲”、“十三英”、“七十二记”。武戏是淮剧的一大特色，武打技艺受徽剧影响较深。劈叉、倒立、乌龙搅等动作堪称一绝。 有“古傩遗响，梨园奇葩”之誉的淮剧“花开上海，根在江苏”，是江苏、上海两地共同培育的一朵戏曲艺术之花。它既是江苏地方文化不可分割的重要组成部分，又与海派文化密切相关，同时反映着积淀深厚的江苏文化特征和积极创新的海派精神，具有民俗、宗教、历史文化等方面的研究价值。,local,江苏省淮剧团有限公司
13479,Ⅳ-102,703,,淮剧,传统戏剧,4,102,扩展项目,Ⅳ-102_03_320800,"2011,(第三批)",320000.0,江苏省淮安市,320800.0,,  淮剧又叫“江淮戏”、“淮戏”，主要流布于苏北地区。淮剧有北派（西路、东路）和南派（苏沪）之分，淮安市淮剧团是西路淮剧的代表剧团。 淮剧的表演与傩巫演化而来的江淮香火戏一脉相承，对研究中国地方戏曲的起源和发展具有典型意义。淮剧的基本唱腔【淮调】以锣鼓衬腔伴奏，形成起、承、转、合的系统架构和规范，是西路淮剧的一大特色，也是淮剧有别于其他剧种的一大特色。淮剧的语言属北方语系，但仍留有北方语系中已没有的入声韵类，对研究中国汉语言的分布和衍变有着特有的价值。淮剧的重点唱段中，在基本的七字、十字句后运用多个四字连环句，配以垛板向快板推进，表现情绪逐渐激动，再推向高潮，有较强烈的情感表现效果。常演传统剧目有《白虎堂》、《十一郎》、《武松》等。,local,淮安市淮剧团
